where,word,mean,pinYin,pinYinSearch,Pronunciation
上海·南市(老派),烫(燙),[空],thaon5(tʰɒ̃³⁵),thaon5,暂无
上海·南市(老派),趟(趟),[空],thaon5(tʰɒ̃³⁵),thaon5,暂无
上海·南市(老派),堂(堂),[空],daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),棠(棠),[空],daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),螳(螳),[空],daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),唐(唐),[空],daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),糖(糖),[空],daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),塘(塘),[空],daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),搪(搪),涂抹,daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),溏(溏),[空],daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),镗(鏜),~锣：小锣,daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),荡(盪),[空],daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),宕(宕),拖延,daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),凼(氹),水~：水坑,daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),婸(婸),嫖娼,daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),盪(盪),[空],daon6(dɒ̃¹³),daon6,暂无
上海·南市(老派),曩(曩),[空],naon5(nɒ̃³⁵),naon5,暂无
上海·南市(老派),囊(囊),[空],naon6(nɒ̃¹³),naon6,暂无
上海·南市(老派),誏(誏),~声：用闲言冷语说,laon1(lɒ̃⁵³),laon1,暂无
上海·南市(老派),郎(郎),[空],laon6(lɒ̃¹³),laon6,暂无
上海·南市(老派),廊(廊),[空],laon6(lɒ̃¹³),laon6,暂无
上海·南市(老派),狼(狼),[空],laon6(lɒ̃¹³),laon6,暂无
上海·南市(老派),螂(螂),[空],laon6(lɒ̃¹³),laon6,暂无
上海·南市(老派),榔(榔),[空],laon6(lɒ̃¹³),laon6,暂无
上海·南市(老派),朗(朗),[空],laon6(lɒ̃¹³),laon6,暂无
上海·南市(老派),浪(浪),[空],laon6(lɒ̃¹³),laon6,暂无
上海·南市(老派),㫰(㫰),[空],laon6(lɒ̃¹³),laon6,暂无
上海·南市(老派),赃(贓),[空],tsaon1(ʦɒ̃⁵³),tsaon1,暂无
上海·南市(老派),庄(莊),[空],tsaon1(ʦɒ̃⁵³),tsaon1,暂无
上海·南市(老派),装(裝),[空],tsaon1(ʦɒ̃⁵³),tsaon1,暂无
上海·南市(老派),章(章),[空],tsaon1(ʦɒ̃⁵³),tsaon1,暂无
